,date,price_da,price_imbalance
10426,2021-04-18 15:45:00,48.14,45.89
10427,2021-04-18 16:00:00,49.54,41.93
10428,2021-04-18 16:15:00,49.54,-150.46
10429,2021-04-18 16:30:00,49.54,20.09
10430,2021-04-18 16:45:00,49.54,32.54
10431,2021-04-18 17:00:00,54.55,40.52
10432,2021-04-18 17:15:00,54.55,-145.45
10433,2021-04-18 17:30:00,54.55,-0.77
10434,2021-04-18 17:45:00,54.55,42.9
10435,2021-04-18 18:00:00,64.99,46.67
10436,2021-04-18 18:15:00,64.99,47.9
10437,2021-04-18 18:30:00,64.99,47.68
10438,2021-04-18 18:45:00,64.99,48.44
10439,2021-04-18 19:00:00,76.08,48.69
10440,2021-04-18 19:15:00,76.08,48.61
10441,2021-04-18 19:30:00,76.08,48.75
10442,2021-04-18 19:45:00,76.08,51.12
10443,2021-04-18 20:00:00,80.93,288.26
10444,2021-04-18 20:15:00,80.93,62.38
10445,2021-04-18 20:30:00,80.93,46.47
10446,2021-04-18 20:45:00,80.93,62.33
10447,2021-04-18 21:00:00,79.17,62.33
10448,2021-04-18 21:15:00,79.17,54.12
10449,2021-04-18 21:30:00,79.17,59.17
10450,2021-04-18 21:45:00,79.17,49.09
10451,2021-04-18 22:00:00,73.4,49.1
10452,2021-04-18 22:15:00,73.4,423.4
10453,2021-04-18 22:30:00,73.4,46.45
10454,2021-04-18 22:45:00,73.4,46.47
10455,2021-04-18 23:00:00,52.3,45.12
10456,2021-04-18 23:15:00,52.3,39.12
10457,2021-04-18 23:30:00,52.3,48.17
10458,2021-04-18 23:45:00,52.3,40.35
10459,2021-04-19 00:00:00,60.34,40.48
10460,2021-04-19 00:15:00,60.34,24.19
10461,2021-04-19 00:30:00,60.34,24.69
10462,2021-04-19 00:45:00,60.34,46.5
10463,2021-04-19 01:00:00,55.58,41.24
10464,2021-04-19 01:15:00,55.58,45.12
10465,2021-04-19 01:30:00,55.58,53.34
10466,2021-04-19 01:45:00,55.58,47.03
10467,2021-04-19 02:00:00,55.57,43.32
10468,2021-04-19 02:15:00,55.57,42.76
10469,2021-04-19 02:30:00,55.57,28.56
10470,2021-04-19 02:45:00,55.57,53.57
10471,2021-04-19 03:00:00,53.72,47.12
10472,2021-04-19 03:15:00,53.72,46.91
10473,2021-04-19 03:30:00,53.72,44.95
10474,2021-04-19 03:45:00,53.72,45.32
10475,2021-04-19 04:00:00,55.84,42.12
10476,2021-04-19 04:15:00,55.84,48.48
10477,2021-04-19 04:30:00,55.84,47.12
10478,2021-04-19 04:45:00,55.84,34.6
10479,2021-04-19 05:00:00,65.85,35.08
10480,2021-04-19 05:15:00,65.85,39.12
10481,2021-04-19 05:30:00,65.85,34.06
10482,2021-04-19 05:45:00,65.85,45.12
10483,2021-04-19 06:00:00,84.9,34.31
10484,2021-04-19 06:15:00,84.9,43.64
10485,2021-04-19 06:30:00,84.9,53.6
10486,2021-04-19 06:45:00,84.9,53.6
10487,2021-04-19 07:00:00,98.66,54.85
10488,2021-04-19 07:15:00,98.66,29.0
10489,2021-04-19 07:30:00,98.66,565.79
10490,2021-04-19 07:45:00,98.66,73.18
10491,2021-04-19 08:00:00,117.18,140.07
10492,2021-04-19 08:15:00,117.18,56.79
10493,2021-04-19 08:30:00,117.18,177.57
10494,2021-04-19 08:45:00,117.18,73.02
10495,2021-04-19 09:00:00,102.78,49.23
10496,2021-04-19 09:15:00,102.78,73.34
10497,2021-04-19 09:30:00,102.78,55.67
10498,2021-04-19 09:45:00,102.78,48.12
10499,2021-04-19 10:00:00,65.87,45.2
10500,2021-04-19 10:15:00,65.87,46.03
10501,2021-04-19 10:30:00,65.87,46.35
10502,2021-04-19 10:45:00,65.87,30.63
10503,2021-04-19 11:00:00,63.07,39.2
10504,2021-04-19 11:15:00,63.07,288.29
10505,2021-04-19 11:30:00,63.07,288.29
10506,2021-04-19 11:45:00,63.07,48.16
10507,2021-04-19 12:00:00,53.89,45.63
10508,2021-04-19 12:15:00,53.89,83.93
10509,2021-04-19 12:30:00,53.89,50.0
10510,2021-04-19 12:45:00,53.89,49.14
10511,2021-04-19 13:00:00,50.0,44.96
10512,2021-04-19 13:15:00,50.0,48.88
10513,2021-04-19 13:30:00,50.0,62.53
10514,2021-04-19 13:45:00,50.0,50.91
10515,2021-04-19 14:00:00,48.28,50.24
10516,2021-04-19 14:15:00,48.28,99.11
10517,2021-04-19 14:30:00,48.28,107.96
10518,2021-04-19 14:45:00,48.28,44.33
10519,2021-04-19 15:00:00,51.0,46.82
10520,2021-04-19 15:15:00,51.0,17.0
10521,2021-04-19 15:30:00,51.0,8.91
10522,2021-04-19 15:45:00,51.0,20.91
10523,2021-04-19 16:00:00,55.43,19.0
10524,2021-04-19 16:15:00,55.43,23.61
10525,2021-04-19 16:30:00,55.43,34.4
10526,2021-04-19 16:45:00,55.43,39.68
10527,2021-04-19 17:00:00,66.33,58.63
10528,2021-04-19 17:15:00,66.33,46.91
10529,2021-04-19 17:30:00,66.33,50.13
10530,2021-04-19 17:45:00,66.33,50.85
10531,2021-04-19 18:00:00,85.04,108.78
10532,2021-04-19 18:15:00,85.04,38.0
10533,2021-04-19 18:30:00,85.04,34.4
10534,2021-04-19 18:45:00,85.04,52.95
10535,2021-04-19 19:00:00,99.41,56.26
10536,2021-04-19 19:15:00,99.41,39.2
10537,2021-04-19 19:30:00,99.41,47.2
10538,2021-04-19 19:45:00,99.41,63.54
10539,2021-04-19 20:00:00,100.0,65.24
10540,2021-04-19 20:15:00,100.0,64.35
10541,2021-04-19 20:30:00,100.0,62.66
10542,2021-04-19 20:45:00,100.0,62.66
10543,2021-04-19 21:00:00,89.5,49.31
10544,2021-04-19 21:15:00,89.5,90.45
10545,2021-04-19 21:30:00,89.5,62.4
10546,2021-04-19 21:45:00,89.5,50.99
10547,2021-04-19 22:00:00,65.87,48.76
10548,2021-04-19 22:15:00,65.87,290.37
10549,2021-04-19 22:30:00,65.87,53.99
10550,2021-04-19 22:45:00,65.87,46.01
10551,2021-04-19 23:00:00,53.26,41.01
10552,2021-04-19 23:15:00,53.26,49.49
10553,2021-04-19 23:30:00,53.26,49.49
10554,2021-04-19 23:45:00,53.26,46.08
10555,2021-04-20 00:00:00,56.29,39.66
10556,2021-04-20 00:15:00,56.29,26.92
10557,2021-04-20 00:30:00,56.29,45.04
10558,2021-04-20 00:45:00,56.29,45.14
10559,2021-04-20 01:00:00,60.67,35.58
10560,2021-04-20 01:15:00,60.67,28.92
10561,2021-04-20 01:30:00,60.67,51.54
10562,2021-04-20 01:45:00,60.67,47.2
10563,2021-04-20 02:00:00,61.25,45.2
10564,2021-04-20 02:15:00,61.25,50.22
10565,2021-04-20 02:30:00,61.25,50.83
10566,2021-04-20 02:45:00,61.25,50.24
10567,2021-04-20 03:00:00,63.14,52.75
10568,2021-04-20 03:15:00,63.14,57.18
10569,2021-04-20 03:30:00,63.14,49.47
10570,2021-04-20 03:45:00,63.14,50.22
10571,2021-04-20 04:00:00,68.61,50.22
10572,2021-04-20 04:15:00,68.61,42.2
10573,2021-04-20 04:30:00,68.61,47.28
10574,2021-04-20 04:45:00,68.61,47.2
10575,2021-04-20 05:00:00,71.94,46.97
10576,2021-04-20 05:15:00,71.94,45.2
10577,2021-04-20 05:30:00,71.94,47.89
10578,2021-04-20 05:45:00,71.94,37.92
10579,2021-04-20 06:00:00,85.43,53.55
10580,2021-04-20 06:15:00,85.43,73.63
10581,2021-04-20 06:30:00,85.43,49.82
10582,2021-04-20 06:45:00,85.43,50.27
10583,2021-04-20 07:00:00,99.05,50.76
10584,2021-04-20 07:15:00,99.05,45.66
10585,2021-04-20 07:30:00,99.05,73.21
10586,2021-04-20 07:45:00,99.05,52.1
10587,2021-04-20 08:00:00,110.41,73.15
10588,2021-04-20 08:15:00,110.41,73.32
10589,2021-04-20 08:30:00,110.41,52.13
10590,2021-04-20 08:45:00,110.41,41.38
10591,2021-04-20 09:00:00,92.0,39.66
10592,2021-04-20 09:15:00,92.0,999.0
10593,2021-04-20 09:30:00,92.0,44.86
10594,2021-04-20 09:45:00,92.0,7.6
10595,2021-04-20 10:00:00,55.43,26.81
10596,2021-04-20 10:15:00,55.43,60.5
10597,2021-04-20 10:30:00,55.43,-36.96
10598,2021-04-20 10:45:00,55.43,22.32
10599,2021-04-20 11:00:00,49.16,-12.39
10600,2021-04-20 11:15:00,49.16,40.96
10601,2021-04-20 11:30:00,49.16,38.47
10602,2021-04-20 11:45:00,49.16,27.46
10603,2021-04-20 12:00:00,50.69,27.46
10604,2021-04-20 12:15:00,50.69,43.4
10605,2021-04-20 12:30:00,50.69,35.56
10606,2021-04-20 12:45:00,50.69,44.47
10607,2021-04-20 13:00:00,52.0,44.47
10608,2021-04-20 13:15:00,52.0,34.56
10609,2021-04-20 13:30:00,52.0,54.12
10610,2021-04-20 13:45:00,52.0,53.97
10611,2021-04-20 14:00:00,52.0,34.56
10612,2021-04-20 14:15:00,52.0,44.47
10613,2021-04-20 14:30:00,52.0,51.72
10614,2021-04-20 14:45:00,52.0,51.72
10615,2021-04-20 15:00:00,51.6,49.47
10616,2021-04-20 15:15:00,51.6,44.47
10617,2021-04-20 15:30:00,51.6,41.13
10618,2021-04-20 15:45:00,51.6,44.47
10619,2021-04-20 16:00:00,55.0,42.45
10620,2021-04-20 16:15:00,55.0,35.36
10621,2021-04-20 16:30:00,55.0,38.47
10622,2021-04-20 16:45:00,55.0,42.86
10623,2021-04-20 17:00:00,69.88,49.51
10624,2021-04-20 17:15:00,69.88,-46.13
10625,2021-04-20 17:30:00,69.88,36.9
10626,2021-04-20 17:45:00,69.88,41.97
10627,2021-04-20 18:00:00,84.98,49.51
10628,2021-04-20 18:15:00,84.98,45.66
10629,2021-04-20 18:30:00,84.98,47.53
10630,2021-04-20 18:45:00,84.98,48.72
10631,2021-04-20 19:00:00,100.0,58.37
10632,2021-04-20 19:15:00,100.0,54.57
10633,2021-04-20 19:30:00,100.0,62.87
10634,2021-04-20 19:45:00,100.0,142.67
10635,2021-04-20 20:00:00,101.73,180.17
10636,2021-04-20 20:15:00,101.73,75.64
10637,2021-04-20 20:30:00,101.73,54.56
10638,2021-04-20 20:45:00,101.73,65.23
10639,2021-04-20 21:00:00,93.92,53.55
10640,2021-04-20 21:15:00,93.92,62.76
10641,2021-04-20 21:30:00,93.92,62.76
10642,2021-04-20 21:45:00,93.92,65.09
10643,2021-04-20 22:00:00,86.91,75.55
10644,2021-04-20 22:15:00,86.91,48.54
10645,2021-04-20 22:30:00,86.91,48.54
10646,2021-04-20 22:45:00,86.91,47.86
10647,2021-04-20 23:00:00,75.0,41.6
10648,2021-04-20 23:15:00,75.0,41.95
10649,2021-04-20 23:30:00,75.0,49.21
10650,2021-04-20 23:45:00,75.0,39.66
10651,2021-04-21 00:00:00,64.72,20.36
10652,2021-04-21 00:15:00,64.72,50.92
10653,2021-04-21 00:30:00,64.72,50.92
10654,2021-04-21 00:45:00,64.72,42.66
10655,2021-04-21 01:00:00,57.33,41.79
10656,2021-04-21 01:15:00,57.33,51.18
10657,2021-04-21 01:30:00,57.33,49.97
10658,2021-04-21 01:45:00,57.33,46.59
10659,2021-04-21 02:00:00,55.41,47.66
10660,2021-04-21 02:15:00,55.41,45.03
10661,2021-04-21 02:30:00,55.41,45.66
10662,2021-04-21 02:45:00,55.41,49.94
10663,2021-04-21 03:00:00,57.07,47.66
10664,2021-04-21 03:15:00,57.07,47.66
10665,2021-04-21 03:30:00,57.07,50.95
10666,2021-04-21 03:45:00,57.07,48.46
10667,2021-04-21 04:00:00,59.08,48.51
10668,2021-04-21 04:15:00,59.08,48.36
10669,2021-04-21 04:30:00,59.08,50.95
10670,2021-04-21 04:45:00,59.08,47.66
10671,2021-04-21 05:00:00,62.0,45.26
10672,2021-04-21 05:15:00,62.0,34.66
10673,2021-04-21 05:30:00,62.0,42.66
10674,2021-04-21 05:45:00,62.0,42.66
10675,2021-04-21 06:00:00,81.01,51.4
10676,2021-04-21 06:15:00,81.01,46.96
10677,2021-04-21 06:30:00,81.01,63.81
10678,2021-04-21 06:45:00,81.01,44.96
10679,2021-04-21 07:00:00,87.61,43.1
10680,2021-04-21 07:15:00,87.61,64.08
10681,2021-04-21 07:30:00,87.61,46.96
10682,2021-04-21 07:45:00,87.61,45.43
10683,2021-04-21 08:00:00,63.6,25.61
10684,2021-04-21 08:15:00,63.6,26.96
10685,2021-04-21 08:30:00,63.6,-9.43
10686,2021-04-21 08:45:00,63.6,23.07
10687,2021-04-21 09:00:00,49.14,-8.43
10688,2021-04-21 09:15:00,49.14,49.85
10689,2021-04-21 09:30:00,49.14,49.69
10690,2021-04-21 09:45:00,49.14,22.44
10691,2021-04-21 10:00:00,48.24,14.53
10692,2021-04-21 10:15:00,48.24,-107.06
10693,2021-04-21 10:30:00,48.24,50.32
10694,2021-04-21 10:45:00,48.24,48.48
10695,2021-04-21 11:00:00,52.74,23.24
10696,2021-04-21 11:15:00,52.74,-59.8
10697,2021-04-21 11:30:00,52.74,-59.8
10698,2021-04-21 11:45:00,52.74,-37.71
10699,2021-04-21 12:00:00,42.92,-22.44
10700,2021-04-21 12:15:00,42.92,50.29
10701,2021-04-21 12:30:00,42.92,50.29
10702,2021-04-21 12:45:00,42.92,-27.62
10703,2021-04-21 13:00:00,39.0,-4.95
10704,2021-04-21 13:15:00,39.0,57.75
10705,2021-04-21 13:30:00,39.0,46.77
10706,2021-04-21 13:45:00,39.0,46.82
10707,2021-04-21 14:00:00,36.98,46.84
10708,2021-04-21 14:15:00,36.98,-3.02
10709,2021-04-21 14:30:00,36.98,46.76
10710,2021-04-21 14:45:00,36.98,-133.02
10711,2021-04-21 15:00:00,35.28,-14.74
10712,2021-04-21 15:15:00,35.28,-16.15
10713,2021-04-21 15:30:00,35.28,-42.21
10714,2021-04-21 15:45:00,35.28,-28.06
10715,2021-04-21 16:00:00,32.78,-7.63
10716,2021-04-21 16:15:00,32.78,46.84
10717,2021-04-21 16:30:00,32.78,-2.21
10718,2021-04-21 16:45:00,32.78,41.96
10719,2021-04-21 17:00:00,42.06,42.48
10720,2021-04-21 17:15:00,42.06,-66.6
10721,2021-04-21 17:30:00,42.06,-42.01
10722,2021-04-21 17:45:00,42.06,-81.5
10723,2021-04-21 18:00:00,48.24,-107.01
10724,2021-04-21 18:15:00,48.24,-121.76
10725,2021-04-21 18:30:00,48.24,-41.57
10726,2021-04-21 18:45:00,48.24,-93.89
10727,2021-04-21 19:00:00,72.9,30.75
10728,2021-04-21 19:15:00,72.9,39.2
10729,2021-04-21 19:30:00,72.9,41.96
10730,2021-04-21 19:45:00,72.9,46.96
10731,2021-04-21 20:00:00,78.02,51.03
10732,2021-04-21 20:15:00,78.02,51.54
10733,2021-04-21 20:30:00,78.02,59.92
10734,2021-04-21 20:45:00,78.02,58.02
10735,2021-04-21 21:00:00,69.9,51.54
10736,2021-04-21 21:15:00,69.9,46.96
10737,2021-04-21 21:30:00,69.9,47.82
10738,2021-04-21 21:45:00,69.9,41.96
10739,2021-04-21 22:00:00,62.35,38.82
10740,2021-04-21 22:15:00,62.35,38.82
10741,2021-04-21 22:30:00,62.35,38.82
10742,2021-04-21 22:45:00,62.35,38.82
10743,2021-04-21 23:00:00,50.49,7.82
10744,2021-04-21 23:15:00,50.49,-13.39
10745,2021-04-21 23:30:00,50.49,41.07
10746,2021-04-21 23:45:00,50.49,37.32
10747,2021-04-22 00:00:00,49.9,17.48
10748,2021-04-22 00:15:00,49.9,42.47
10749,2021-04-22 00:30:00,49.9,47.47
10750,2021-04-22 00:45:00,49.9,41.58
10751,2021-04-22 01:00:00,50.82,17.68
10752,2021-04-22 01:15:00,50.82,17.66
10753,2021-04-22 01:30:00,50.82,29.58
10754,2021-04-22 01:45:00,50.82,38.83
10755,2021-04-22 02:00:00,50.0,34.47
10756,2021-04-22 02:15:00,50.0,47.47
10757,2021-04-22 02:30:00,50.0,42.47
10758,2021-04-22 02:45:00,50.0,43.1
10759,2021-04-22 03:00:00,49.87,45.86
10760,2021-04-22 03:15:00,49.87,47.47
10761,2021-04-22 03:30:00,49.87,50.1
10762,2021-04-22 03:45:00,49.87,42.36
10763,2021-04-22 04:00:00,51.6,47.47
10764,2021-04-22 04:15:00,51.6,50.94
10765,2021-04-22 04:30:00,51.6,47.47
10766,2021-04-22 04:45:00,51.6,39.47
10767,2021-04-22 05:00:00,50.0,32.2
10768,2021-04-22 05:15:00,50.0,49.79
10769,2021-04-22 05:30:00,50.0,22.0
10770,2021-04-22 05:45:00,50.0,61.47
10771,2021-04-22 06:00:00,66.73,136.93
10772,2021-04-22 06:15:00,66.73,38.95
10773,2021-04-22 06:30:00,66.73,39.45
10774,2021-04-22 06:45:00,66.73,39.92
10775,2021-04-22 07:00:00,82.57,419.52
10776,2021-04-22 07:15:00,82.57,40.92
10777,2021-04-22 07:30:00,82.57,50.08
10778,2021-04-22 07:45:00,82.57,41.92
10779,2021-04-22 08:00:00,80.4,42.42
10780,2021-04-22 08:15:00,80.4,40.06
10781,2021-04-22 08:30:00,80.4,34.48
10782,2021-04-22 08:45:00,80.4,28.04
10783,2021-04-22 09:00:00,54.3,0.71
10784,2021-04-22 09:15:00,54.3,32.29
10785,2021-04-22 09:30:00,54.3,-145.7
10786,2021-04-22 09:45:00,54.3,-145.7
10787,2021-04-22 10:00:00,64.18,-57.48
10788,2021-04-22 10:15:00,64.18,2.75
10789,2021-04-22 10:30:00,64.18,16.0
10790,2021-04-22 10:45:00,64.18,-2.35
10791,2021-04-22 11:00:00,48.48,-51.69
10792,2021-04-22 11:15:00,48.48,42.48
10793,2021-04-22 11:30:00,48.48,-151.52
10794,2021-04-22 11:45:00,48.48,-151.52
10795,2021-04-22 12:00:00,40.2,3.0
10796,2021-04-22 12:15:00,40.2,-116.36
10797,2021-04-22 12:30:00,40.2,-2.0
10798,2021-04-22 12:45:00,40.2,10.0
10799,2021-04-22 13:00:00,33.42,-54.03
10800,2021-04-22 13:15:00,33.42,23.42
10801,2021-04-22 13:30:00,33.42,-55.0
10802,2021-04-22 13:45:00,33.42,-166.58
10803,2021-04-22 14:00:00,32.51,-166.58
10804,2021-04-22 14:15:00,32.51,-167.49
10805,2021-04-22 14:30:00,32.51,27.96
10806,2021-04-22 14:45:00,32.51,-71.1
10807,2021-04-22 15:00:00,31.89,-7.49
10808,2021-04-22 15:15:00,31.89,46.35
10809,2021-04-22 15:30:00,31.89,36.89
10810,2021-04-22 15:45:00,31.89,36.89
10811,2021-04-22 16:00:00,34.92,47.48
10812,2021-04-22 16:15:00,34.92,24.92
10813,2021-04-22 16:30:00,34.92,45.48
10814,2021-04-22 16:45:00,34.92,47.48
10815,2021-04-22 17:00:00,53.16,47.48
10816,2021-04-22 17:15:00,53.16,46.74
10817,2021-04-22 17:30:00,53.16,46.74
10818,2021-04-22 17:45:00,53.16,53.74
10819,2021-04-22 18:00:00,51.57,92.58
10820,2021-04-22 18:15:00,51.57,34.0
10821,2021-04-22 18:30:00,51.57,-14.1
10822,2021-04-22 18:45:00,51.57,45.48
10823,2021-04-22 19:00:00,77.73,44.61
10824,2021-04-22 19:15:00,77.73,-49.29
10825,2021-04-22 19:30:00,77.73,57.73
10826,2021-04-22 19:45:00,77.73,82.91
10827,2021-04-22 20:00:00,84.42,142.73
10828,2021-04-22 20:15:00,84.42,51.31
10829,2021-04-22 20:30:00,84.42,52.05
10830,2021-04-22 20:45:00,84.42,52.97
10831,2021-04-22 21:00:00,78.25,52.97
10832,2021-04-22 21:15:00,78.25,51.67
10833,2021-04-22 21:30:00,78.25,51.48
10834,2021-04-22 21:45:00,78.25,47.57
10835,2021-04-22 22:00:00,63.72,42.48
10836,2021-04-22 22:15:00,63.72,47.48
10837,2021-04-22 22:30:00,63.72,51.61
10838,2021-04-22 22:45:00,63.72,44.72
10839,2021-04-22 23:00:00,60.57,32.09
10840,2021-04-22 23:15:00,60.57,47.64
10841,2021-04-22 23:30:00,60.57,47.72
10842,2021-04-22 23:45:00,60.57,42.48
10843,2021-04-23 00:00:00,62.66,49.64
10844,2021-04-23 00:15:00,62.66,69.0
10845,2021-04-23 00:30:00,62.66,51.28
10846,2021-04-23 00:45:00,62.66,42.72
10847,2021-04-23 01:00:00,56.1,42.72
10848,2021-04-23 01:15:00,56.1,51.83
10849,2021-04-23 01:30:00,56.1,51.23
10850,2021-04-23 01:45:00,56.1,51.94
10851,2021-04-23 02:00:00,56.27,47.75
10852,2021-04-23 02:15:00,56.27,57.86
10853,2021-04-23 02:30:00,56.27,61.72
10854,2021-04-23 02:45:00,56.27,56.36
10855,2021-04-23 03:00:00,57.9,52.08
10856,2021-04-23 03:15:00,57.9,56.06
10857,2021-04-23 03:30:00,57.9,61.72
10858,2021-04-23 03:45:00,57.9,56.06
10859,2021-04-23 04:00:00,57.48,58.75
10860,2021-04-23 04:15:00,57.48,52.08
10861,2021-04-23 04:30:00,57.48,52.07
10862,2021-04-23 04:45:00,57.48,54.72
10863,2021-04-23 05:00:00,67.0,54.72
10864,2021-04-23 05:15:00,67.0,52.3
10865,2021-04-23 05:30:00,67.0,51.72
10866,2021-04-23 05:45:00,67.0,62.82
10867,2021-04-23 06:00:00,77.0,70.0
10868,2021-04-23 06:15:00,77.0,41.94
10869,2021-04-23 06:30:00,77.0,45.73
10870,2021-04-23 06:45:00,77.0,50.94
10871,2021-04-23 07:00:00,83.73,52.6
10872,2021-04-23 07:15:00,83.73,52.55
10873,2021-04-23 07:30:00,83.73,69.3
10874,2021-04-23 07:45:00,83.73,55.55
10875,2021-04-23 08:00:00,83.16,52.55
10876,2021-04-23 08:15:00,83.16,557.19
10877,2021-04-23 08:30:00,83.16,61.93
10878,2021-04-23 08:45:00,83.16,28.0
10879,2021-04-23 09:00:00,51.5,16.0
10880,2021-04-23 09:15:00,51.5,50.67
10881,2021-04-23 09:30:00,51.5,36.88
10882,2021-04-23 09:45:00,51.5,8.67
10883,2021-04-23 10:00:00,51.05,49.04
10884,2021-04-23 10:15:00,51.05,57.64
10885,2021-04-23 10:30:00,51.05,51.29
10886,2021-04-23 10:45:00,51.05,51.93
10887,2021-04-23 11:00:00,68.34,48.34
10888,2021-04-23 11:15:00,68.34,52.26
10889,2021-04-23 11:30:00,68.34,43.55
10890,2021-04-23 11:45:00,68.34,43.55
10891,2021-04-23 12:00:00,50.0,45.96
10892,2021-04-23 12:15:00,50.0,50.84
10893,2021-04-23 12:30:00,50.0,43.55
10894,2021-04-23 12:45:00,50.0,31.0
10895,2021-04-23 13:00:00,43.52,35.55
10896,2021-04-23 13:15:00,43.52,57.83
10897,2021-04-23 13:30:00,43.52,51.64
10898,2021-04-23 13:45:00,43.52,43.55
10899,2021-04-23 14:00:00,38.73,34.05
10900,2021-04-23 14:15:00,38.73,33.45
10901,2021-04-23 14:30:00,38.73,28.73
10902,2021-04-23 14:45:00,38.73,13.73
10903,2021-04-23 15:00:00,40.06,-48.06
10904,2021-04-23 15:15:00,40.06,-55.1
10905,2021-04-23 15:30:00,40.06,30.06
10906,2021-04-23 15:45:00,40.06,40.55
10907,2021-04-23 16:00:00,45.29,47.18
10908,2021-04-23 16:15:00,45.29,35.29
10909,2021-04-23 16:30:00,45.29,48.18
10910,2021-04-23 16:45:00,45.29,48.19
10911,2021-04-23 17:00:00,51.36,49.28
10912,2021-04-23 17:15:00,51.36,48.12
10913,2021-04-23 17:30:00,51.36,48.12
10914,2021-04-23 17:45:00,51.36,52.99
10915,2021-04-23 18:00:00,64.0,51.64
10916,2021-04-23 18:15:00,64.0,48.89
10917,2021-04-23 18:30:00,64.0,45.6
10918,2021-04-23 18:45:00,64.0,49.81
10919,2021-04-23 19:00:00,78.02,57.63
10920,2021-04-23 19:15:00,78.02,58.55
10921,2021-04-23 19:30:00,78.02,55.62
10922,2021-04-23 19:45:00,78.02,194.25
10923,2021-04-23 20:00:00,81.02,289.72
10924,2021-04-23 20:15:00,81.02,48.26
10925,2021-04-23 20:30:00,81.02,55.55
10926,2021-04-23 20:45:00,81.02,50.07
10927,2021-04-23 21:00:00,78.33,47.29
10928,2021-04-23 21:15:00,78.33,68.33
10929,2021-04-23 21:30:00,78.33,81.33
10930,2021-04-23 21:45:00,78.33,48.04
10931,2021-04-23 22:00:00,70.9,48.26
10932,2021-04-23 22:15:00,70.9,53.34
10933,2021-04-23 22:30:00,70.9,54.99
10934,2021-04-23 22:45:00,70.9,55.55
10935,2021-04-23 23:00:00,65.69,51.46
10936,2021-04-23 23:15:00,65.69,54.67
10937,2021-04-23 23:30:00,65.69,55.55
10938,2021-04-23 23:45:00,65.69,55.1
10939,2021-04-24 00:00:00,68.51,29.88
10940,2021-04-24 00:15:00,68.51,54.62
10941,2021-04-24 00:30:00,68.51,54.15
10942,2021-04-24 00:45:00,68.51,48.58
10943,2021-04-24 01:00:00,64.5,51.28
10944,2021-04-24 01:15:00,64.5,56.53
10945,2021-04-24 01:30:00,64.5,52.45
10946,2021-04-24 01:45:00,64.5,49.69
10947,2021-04-24 02:00:00,61.4,52.33
10948,2021-04-24 02:15:00,61.4,257.47
10949,2021-04-24 02:30:00,61.4,48.71
10950,2021-04-24 02:45:00,61.4,45.03
10951,2021-04-24 03:00:00,56.86,43.71
10952,2021-04-24 03:15:00,56.86,48.59
10953,2021-04-24 03:30:00,56.86,48.59
10954,2021-04-24 03:45:00,56.86,49.39
10955,2021-04-24 04:00:00,54.89,46.71
10956,2021-04-24 04:15:00,54.89,46.14
10957,2021-04-24 04:30:00,54.89,48.71
10958,2021-04-24 04:45:00,54.89,46.2
10959,2021-04-24 05:00:00,54.55,46.71
10960,2021-04-24 05:15:00,54.55,43.71
10961,2021-04-24 05:30:00,54.55,46.71
10962,2021-04-24 05:45:00,54.55,46.71
10963,2021-04-24 06:00:00,57.95,51.06
10964,2021-04-24 06:15:00,57.95,51.34
10965,2021-04-24 06:30:00,57.95,50.02
10966,2021-04-24 06:45:00,57.95,50.03
10967,2021-04-24 07:00:00,57.51,51.35
10968,2021-04-24 07:15:00,57.51,50.01
10969,2021-04-24 07:30:00,57.51,51.35
10970,2021-04-24 07:45:00,57.51,50.99
10971,2021-04-24 08:00:00,55.75,51.35
10972,2021-04-24 08:15:00,55.75,51.35
10973,2021-04-24 08:30:00,55.75,52.43
10974,2021-04-24 08:45:00,55.75,30.34
10975,2021-04-24 09:00:00,54.68,-144.25
10976,2021-04-24 09:15:00,54.68,39.01
10977,2021-04-24 09:30:00,54.68,27.97
10978,2021-04-24 09:45:00,54.68,15.63
10979,2021-04-24 10:00:00,50.0,34.02
10980,2021-04-24 10:15:00,50.0,-8.37
10981,2021-04-24 10:30:00,50.0,26.85
10982,2021-04-24 10:45:00,50.0,46.99
10983,2021-04-24 11:00:00,47.96,26.19
10984,2021-04-24 11:15:00,47.96,52.09
10985,2021-04-24 11:30:00,47.96,32.42
10986,2021-04-24 11:45:00,47.96,10.0
10987,2021-04-24 12:00:00,43.9,-152.04
10988,2021-04-24 12:15:00,43.9,34.12
10989,2021-04-24 12:30:00,43.9,34.12
10990,2021-04-24 12:45:00,43.9,-51.54
10991,2021-04-24 13:00:00,32.84,-156.1
10992,2021-04-24 13:15:00,32.84,46.73
10993,2021-04-24 13:30:00,32.84,46.73
10994,2021-04-24 13:45:00,32.84,46.73
10995,2021-04-24 14:00:00,20.24,45.02
10996,2021-04-24 14:15:00,20.24,45.02
10997,2021-04-24 14:30:00,20.24,47.02
10998,2021-04-24 14:45:00,20.24,45.02
10999,2021-04-24 15:00:00,19.51,-179.76
11000,2021-04-24 15:15:00,19.51,-180.49
11001,2021-04-24 15:30:00,19.51,-180.49
11002,2021-04-24 15:45:00,19.51,-49.16
11003,2021-04-24 16:00:00,28.18,-180.49
11004,2021-04-24 16:15:00,28.18,-171.82
11005,2021-04-24 16:30:00,28.18,-171.82
